timestamp,model,chain_model,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-22T14:04:36.488664+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,natheal,"We are faced with many problems in this country, n...",1,1,357,1,358,,1
2026-04-22T14:04:36.579924+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,conpress,I am going to name some institutions in this count...,1,1,327,2,329,,1
2026-04-22T14:04:36.580296+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,natroad,"We are faced with many problems in this country, n...",1,1,353,1,354,,1
2026-04-22T14:04:36.715926+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,natsoc,"We are faced with many problems in this country, n...",1,1,351,1,352,,1
2026-04-22T14:04:36.825142+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,coneduc,I am going to name some institutions in this count...,1,2,317,1,318,,2
2026-04-22T14:04:37.095363+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,confinan,I am going to name some institutions in this count...,1,3,320,1,321,,3
2026-04-22T14:04:37.156848+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,conlegis,I am going to name some institutions in this count...,1,2,317,1,318,,2
2026-04-22T14:04:37.209581+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,conarmy,I am going to name some institutions in this count...,1,2,317,1,318,,2
2026-04-22T14:04:37.224022+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,fair,Do you think most people would try to take advanta...,1,3,299,1,300,,3
2026-04-22T14:04:37.303848+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,conmedic,I am going to name some institutions in this count...,1,2,317,1,318,,2
2026-04-22T14:04:37.340241+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,nateduc,"We are faced with many problems in this country, n...",1,1,356,1,357,,1
2026-04-22T14:04:37.465051+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,conbus,I am going to name some institutions in this count...,1,2,327,2,329,,2
2026-04-22T14:04:37.468006+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,helpful,Would you say that most of the time people try to ...,1,3,296,1,297,,3
2026-04-22T14:04:37.574471+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,getahead,Some people say that people get ahead by their own...,1,1,309,1,310,,1
2026-04-22T14:04:37.608997+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,satjob,"On the whole, how satisfied are you with the work ...",1,2,311,1,312,,2
2026-04-22T14:04:37.773587+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,satfin,We are interested in how people are getting along ...,1,1,321,1,322,,1
2026-04-22T14:04:37.932840+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,finalter,"During the last few years, has your financial situ...",1,2,292,1,293,,2
2026-04-22T14:04:38.162959+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,abpoor,Please tell me whether or not you think it should ...,1,1,353,1,354,,1
2026-04-22T14:04:38.268495+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,cappun,Do you favor or oppose the death penalty for perso...,1,2,333,1,334,,2
2026-04-22T14:04:38.375428+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,abdefect,Please tell me whether or not you think it should ...,1,1,360,2,362,,1
2026-04-22T14:04:38.595968+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,abrape,Please tell me whether or not you think it should ...,1,1,348,1,349,,1
2026-04-22T14:04:38.656589+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,homosex,What is your opinion about sexual relations betwee...,1,4,370,1,371,,4
2026-04-22T14:04:38.727630+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,xmarsex,What is your opinion about a married person having...,1,2,371,1,372,,2
2026-04-22T14:04:38.828113+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,abhlth,Please tell me whether or not you think it should ...,1,1,351,1,352,,1
2026-04-22T14:04:38.979260+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,grass,Do you think the use of marijuana should be made l...,1,1,336,1,337,,1
2026-04-22T14:04:39.006822+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,premarsx,If a man and woman have sexual relations before ma...,1,3,366,1,367,,3
2026-04-22T14:04:39.119877+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,trust,"Generally speaking, would you say that most people...",1,2,295,1,296,,2
2026-04-22T14:04:39.216426+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,pornlaw,Which of these statements comes closest to your fe...,1,2,426,1,427,,2
2026-04-22T14:04:39.311985+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,fepresch,Please read the following statement and indicate w...,1,2,366,1,367,,2
2026-04-22T14:04:39.314369+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,affrmact,Some people say that because of past discriminatio...,1,2,392,1,393,,2
2026-04-22T14:04:39.351308+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,fefam,Please read the following statement and indicate w...,1,4,380,1,381,,4
2026-04-22T14:04:39.536573+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,fechld,To what extent do you you agree or disagree that: ...,1,1,376,2,378,,1
2026-04-22T14:04:39.733867+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1327,richwork,If you were to get enough money to live as comfort...,1,1,296,1,297,,1
2026-04-22T14:04:39.802935+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,immameco,There are different opinions about immigrants from...,1,2,391,1,392,,2
2026-04-22T14:04:40.033507+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,immjobs,There are different opinions about immigrants from...,1,4,403,2,405,,4
2026-04-22T14:04:40.075066+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,immcrime,There are different opinions about immigrants from...,1,3,398,2,400,,3
2026-04-22T14:04:40.112540+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,spkrac,Consider a person who believes that Black people a...,1,2,363,1,364,,2
2026-04-22T14:04:40.315145+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,colath,There are always some people whose ideas are consi...,1,1,376,2,378,,1
2026-04-22T14:04:40.322269+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,colrac,Consider a person who believes that Black people a...,1,2,351,1,352,,2
2026-04-22T14:04:40.720010+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,364,1,365,,2
2026-04-22T14:04:40.731333+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,spkath,There are always some people whose ideas are consi...,1,1,383,1,384,,1
2026-04-22T14:04:40.878770+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,eqwlth,Some people think that the government in Washingto...,1,2,495,2,497,,2
2026-04-22T14:04:41.062480+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,confed,I am going to name some institutions in this count...,1,2,379,1,380,,2
2026-04-22T14:04:41.063663+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,god,Tell me which statement comes closest to expressin...,1,5,521,1,522,,5
2026-04-22T14:04:41.127945+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,conpress,I am going to name some institutions in this count...,1,2,375,1,376,,2
2026-04-22T14:04:41.160138+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,consci,I am going to name some institutions in this count...,1,2,376,1,377,,2
2026-04-22T14:04:41.160171+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,gunlaw,Would you favor or oppose a law which would requir...,1,1,345,1,346,,1
2026-04-22T14:04:41.549690+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,natspac,"We are faced with many problems in this country, n...",1,1,410,1,411,,1
2026-04-22T14:04:41.687601+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,354,1,355,,2
2026-04-22T14:04:41.890469+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,natenvir,"We are faced with many problems in this country, n...",1,1,412,1,413,,1
2026-04-22T14:04:41.896549+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,natheal,"We are faced with many problems in this country, n...",1,1,414,1,415,,1
2026-04-22T14:04:41.899438+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,nateduc,"We are faced with many problems in this country, n...",1,1,413,1,414,,1
2026-04-22T14:04:41.944406+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,natsci,"We are faced with many problems in this country, n...",1,1,418,2,420,,1
2026-04-22T14:04:42.276563+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,conbus,I am going to name some institutions in this count...,1,2,375,1,376,,2
2026-04-22T14:04:42.330798+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,natroad,"We are faced with many problems in this country, n...",1,1,419,2,421,,1
2026-04-22T14:04:42.428688+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,conlegis,I am going to name some institutions in this count...,1,2,374,1,375,,2
2026-04-22T14:04:42.453019+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,confinan,I am going to name some institutions in this count...,1,2,377,1,378,,2
2026-04-22T14:04:42.490152+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,natsoc,"We are faced with many problems in this country, n...",1,1,408,1,409,,1
2026-04-22T14:04:42.579768+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,conarmy,I am going to name some institutions in this count...,1,2,374,1,375,,2
2026-04-22T14:04:42.765850+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,coneduc,I am going to name some institutions in this count...,1,2,374,1,375,,2
2026-04-22T14:04:42.829338+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,helpful,Would you say that most of the time people try to ...,1,3,353,1,354,,3
2026-04-22T14:04:42.834393+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,fair,Do you think most people would try to take advanta...,1,2,356,1,357,,2
2026-04-22T14:04:43.061140+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,satfin,We are interested in how people are getting along ...,1,2,378,1,379,,2
2026-04-22T14:04:43.097362+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,conmedic,I am going to name some institutions in this count...,1,2,383,2,385,,2
2026-04-22T14:04:43.152540+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,getahead,Some people say that people get ahead by their own...,1,2,366,1,367,,2
2026-04-22T14:04:43.188600+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,richwork,If you were to get enough money to live as comfort...,1,1,353,1,354,,1
2026-04-22T14:04:43.233585+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,trust,"Generally speaking, would you say that most people...",1,3,352,1,353,,3
2026-04-22T14:04:43.425181+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,finalter,"During the last few years, has your financial situ...",1,1,349,1,350,,1
2026-04-22T14:04:43.514179+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,satjob,"On the whole, how satisfied are you with the work ...",1,2,368,1,369,,2
2026-04-22T14:04:43.571453+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,abpoor,Please tell me whether or not you think it should ...,1,1,298,1,299,,1
2026-04-22T14:04:43.583869+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,abrape,Please tell me whether or not you think it should ...,1,1,293,1,294,,1
2026-04-22T14:04:43.821151+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,abdefect,Please tell me whether or not you think it should ...,1,1,296,1,297,,1
2026-04-22T14:04:43.851678+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,abhlth,Please tell me whether or not you think it should ...,1,1,305,2,307,,1
2026-04-22T14:04:44.012033+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,cappun,Do you favor or oppose the death penalty for perso...,1,2,278,1,279,,2
2026-04-22T14:04:44.050280+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,premarsx,If a man and woman have sexual relations before ma...,1,3,311,1,312,,3
2026-04-22T14:04:44.138302+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,bible,Which of these statements comes closest to describ...,1,2,464,1,465,,2
2026-04-22T14:04:44.299855+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,909,nataid,"We are faced with many problems in this country, n...",1,1,417,2,419,,1
2026-04-22T14:04:44.382761+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,homosex,What is your opinion about sexual relations betwee...,1,4,315,1,316,,4
2026-04-22T14:04:44.634773+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,gunlaw,Would you favor or oppose a law which would requir...,1,1,290,1,291,,1
2026-04-22T14:04:44.653380+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,fefam,Please read the following statement and indicate w...,1,4,325,1,326,,4
2026-04-22T14:04:44.877137+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,affrmact,Some people say that because of past discriminatio...,1,2,337,1,338,,2
2026-04-22T14:04:44.956006+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,immjobs,There are different opinions about immigrants from...,1,3,339,1,340,,3
2026-04-22T14:04:45.060793+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,fepresch,Please read the following statement and indicate w...,1,1,320,2,322,,1
2026-04-22T14:04:45.125369+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,xmarsex,What is your opinion about a married person having...,1,1,325,2,327,,1
2026-04-22T14:04:45.210332+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,pornlaw,Which of these statements comes closest to your fe...,1,2,371,1,372,,2
2026-04-22T14:04:45.210462+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,immcrime,There are different opinions about immigrants from...,1,4,334,1,335,,4
2026-04-22T14:04:45.324311+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,grass,Do you think the use of marijuana should be made l...,1,1,281,1,282,,1
2026-04-22T14:04:45.347854+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,spkath,There are always some people whose ideas are consi...,1,1,328,1,329,,1
2026-04-22T14:04:45.407669+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,fechld,To what extent do you you agree or disagree that: ...,1,2,321,2,323,,2
2026-04-22T14:04:45.467905+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,immameco,There are different opinions about immigrants from...,1,2,336,1,337,,2
2026-04-22T14:04:45.869011+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,colath,There are always some people whose ideas are consi...,1,1,312,1,313,,1
2026-04-22T14:04:45.885426+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,colrac,Consider a person who believes that Black people a...,1,2,296,1,297,,2
2026-04-22T14:04:46.042044+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,1,309,1,310,,1
2026-04-22T14:04:46.134942+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,spkrac,Consider a person who believes that Black people a...,1,2,308,1,309,,2
2026-04-22T14:04:46.188764+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,god,Tell me which statement comes closest to expressin...,1,3,466,1,467,,3
2026-04-22T14:04:46.195839+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,bible,Which of these statements comes closest to describ...,1,2,409,1,410,,2
2026-04-22T14:04:46.404461+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,eqwlth,Some people think that the government in Washingto...,1,3,431,1,432,,3
2026-04-22T14:04:46.582410+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,natsci,"We are faced with many problems in this country, n...",1,1,354,1,355,,1
2026-04-22T14:04:46.634656+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,conpress,I am going to name some institutions in this count...,1,2,329,2,331,,2
2026-04-22T14:04:46.666709+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,natspac,"We are faced with many problems in this country, n...",1,1,355,1,356,,1
2026-04-22T14:04:46.668266+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,nataid,"We are faced with many problems in this country, n...",1,1,353,1,354,,1
2026-04-22T14:04:46.671457+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,consci,I am going to name some institutions in this count...,1,2,321,1,322,,2
2026-04-22T14:04:46.686737+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,natenvir,"We are faced with many problems in this country, n...",1,1,357,1,358,,1
2026-04-22T14:04:46.716082+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,confed,I am going to name some institutions in this count...,1,3,333,2,335,,3
2026-04-22T14:04:47.117185+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,natheal,"We are faced with many problems in this country, n...",1,1,359,1,360,,1
2026-04-22T14:04:47.131917+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,coneduc,I am going to name some institutions in this count...,1,2,319,1,320,,2
2026-04-22T14:04:47.150291+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,natroad,"We are faced with many problems in this country, n...",1,1,355,1,356,,1
2026-04-22T14:04:47.272005+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,308,2,310,,2
2026-04-22T14:04:47.407592+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,conbus,I am going to name some institutions in this count...,1,2,318,2,320,,2
2026-04-22T14:04:47.451087+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,conlegis,I am going to name some institutions in this count...,1,2,319,1,320,,2
2026-04-22T14:04:47.464005+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,nateduc,"We are faced with many problems in this country, n...",1,1,367,2,369,,1
2026-04-22T14:04:47.737809+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,trust,"Generally speaking, would you say that most people...",1,3,297,1,298,,3
2026-04-22T14:04:47.768766+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,fair,Do you think most people would try to take advanta...,1,1,301,1,302,,1
2026-04-22T14:04:47.794583+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,conmedic,I am going to name some institutions in this count...,1,2,319,1,320,,2
2026-04-22T14:04:47.809990+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,satfin,We are interested in how people are getting along ...,1,1,323,1,324,,1
2026-04-22T14:04:47.812460+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,natsoc,"We are faced with many problems in this country, n...",1,1,362,2,364,,1
2026-04-22T14:04:47.863397+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,conarmy,I am going to name some institutions in this count...,1,2,328,2,330,,2
2026-04-22T14:04:47.887561+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,confinan,I am going to name some institutions in this count...,1,2,331,2,333,,2
2026-04-22T14:04:48.024038+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,helpful,Would you say that most of the time people try to ...,1,1,298,1,299,,1
2026-04-22T14:04:48.099387+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,abrape,Please tell me whether or not you think it should ...,1,1,261,1,262,,1
2026-04-22T14:04:48.561186+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,getahead,Some people say that people get ahead by their own...,1,1,320,2,322,,1
2026-04-22T14:04:48.670779+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,gunlaw,Would you favor or oppose a law which would requir...,1,1,256,2,258,,1
2026-04-22T14:04:48.816738+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,satjob,"On the whole, how satisfied are you with the work ...",1,2,313,1,314,,2
2026-04-22T14:04:48.915354+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,cappun,Do you favor or oppose the death penalty for perso...,1,2,246,1,247,,2
2026-04-22T14:04:49.048417+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,homosex,What is your opinion about sexual relations betwee...,1,4,283,1,284,,4
2026-04-22T14:04:49.122131+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,richwork,If you were to get enough money to live as comfort...,1,1,298,1,299,,1
2026-04-22T14:04:49.357920+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,pornlaw,Which of these statements comes closest to your fe...,1,2,339,1,340,,2
2026-04-22T14:04:49.363480+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,premarsx,If a man and woman have sexual relations before ma...,1,3,279,1,280,,3
2026-04-22T14:04:49.579381+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,grass,Do you think the use of marijuana should be made l...,1,1,249,1,250,,1
2026-04-22T14:04:49.620337+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,abpoor,Please tell me whether or not you think it should ...,1,1,275,2,277,,1
2026-04-22T14:04:49.857139+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,fechld,To what extent do you you agree or disagree that: ...,1,2,280,1,281,,2
2026-04-22T14:04:49.947411+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,fepresch,Please read the following statement and indicate w...,1,2,279,1,280,,2
2026-04-22T14:04:49.966456+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,affrmact,Some people say that because of past discriminatio...,1,1,305,1,306,,1
2026-04-22T14:04:50.158485+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,143,finalter,"During the last few years, has your financial situ...",1,3,294,1,295,,3
2026-04-22T14:04:50.219620+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,immjobs,There are different opinions about immigrants from...,1,2,307,1,308,,2
2026-04-22T14:04:50.227684+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,eqwlth,Some people think that the government in Washingto...,1,2,399,1,400,,2
2026-04-22T14:04:50.240249+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,xmarsex,What is your opinion about a married person having...,1,2,284,1,285,,2
2026-04-22T14:04:50.344631+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,abhlth,Please tell me whether or not you think it should ...,1,1,264,1,265,,1
2026-04-22T14:04:50.486155+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,colath,There are always some people whose ideas are consi...,1,1,280,1,281,,1
2026-04-22T14:04:50.488776+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,spkath,There are always some people whose ideas are consi...,1,1,296,1,297,,1
2026-04-22T14:04:50.623258+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,fefam,Please read the following statement and indicate w...,1,4,293,1,294,,4
2026-04-22T14:04:50.714720+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,immcrime,There are different opinions about immigrants from...,1,4,302,1,303,,4
2026-04-22T14:04:50.864336+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,spkrac,Consider a person who believes that Black people a...,1,2,276,1,277,,2
2026-04-22T14:04:50.896961+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,267,1,268,,2
2026-04-22T14:04:50.916143+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,god,Tell me which statement comes closest to expressin...,1,3,434,1,435,,3
2026-04-22T14:04:50.923220+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,277,1,278,,2
2026-04-22T14:04:50.926912+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,abdefect,Please tell me whether or not you think it should ...,1,1,264,1,265,,1
2026-04-22T14:04:51.009255+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,immameco,There are different opinions about immigrants from...,1,2,304,1,305,,2
2026-04-22T14:04:51.094773+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,bible,Which of these statements comes closest to describ...,1,3,377,1,378,,3
2026-04-22T14:04:51.129851+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,colrac,Consider a person who believes that Black people a...,1,2,273,2,275,,2
2026-04-22T14:04:51.224244+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,consci,I am going to name some institutions in this count...,1,2,289,1,290,,2
2026-04-22T14:04:51.364526+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,natspac,"We are faced with many problems in this country, n...",1,1,323,1,324,,1
2026-04-22T14:04:51.367349+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,confed,I am going to name some institutions in this count...,1,3,292,1,293,,3
2026-04-22T14:04:51.402134+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,nataid,"We are faced with many problems in this country, n...",1,1,321,1,322,,1
2026-04-22T14:04:51.457346+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,nateduc,"We are faced with many problems in this country, n...",1,1,326,1,327,,1
2026-04-22T14:04:51.458976+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,natsci,"We are faced with many problems in this country, n...",1,1,322,1,323,,1
2026-04-22T14:04:51.488450+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,natheal,"We are faced with many problems in this country, n...",1,1,327,1,328,,1
2026-04-22T14:04:51.616141+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,natenvir,"We are faced with many problems in this country, n...",1,1,325,1,326,,1
2026-04-22T14:04:51.629801+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,natsoc,"We are faced with many problems in this country, n...",1,1,321,1,322,,1
2026-04-22T14:04:51.665178+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,conpress,I am going to name some institutions in this count...,1,2,288,1,289,,2
2026-04-22T14:04:51.673668+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,natroad,"We are faced with many problems in this country, n...",1,1,323,1,324,,1
2026-04-22T14:04:51.746055+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,coneduc,I am going to name some institutions in this count...,1,3,287,1,288,,3
2026-04-22T14:04:51.896999+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,conbus,I am going to name some institutions in this count...,1,2,288,1,289,,2
2026-04-22T14:04:51.928836+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,conarmy,I am going to name some institutions in this count...,1,2,287,1,288,,2
2026-04-22T14:04:52.091277+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,confinan,I am going to name some institutions in this count...,1,2,290,1,291,,2
2026-04-22T14:04:52.168268+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,satfin,We are interested in how people are getting along ...,1,2,291,1,292,,2
2026-04-22T14:04:52.170856+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,finalter,"During the last few years, has your financial situ...",1,3,262,1,263,,3
2026-04-22T14:04:52.220757+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,trust,"Generally speaking, would you say that most people...",1,1,265,1,266,,1
2026-04-22T14:04:52.369167+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,helpful,Would you say that most of the time people try to ...,1,3,266,1,267,,3
2026-04-22T14:04:52.439808+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,fair,Do you think most people would try to take advanta...,1,3,278,2,280,,3
2026-04-22T14:04:52.572638+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1145,satjob,"On the whole, how satisfied are you with the work ...",1,2,281,1,282,,2
