cleartimestamp,model,chain_model,prompt_mode,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-27T20:42:00.058369+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,natspac,"We are faced with many problems in this country, n...",1,2,740,2,742,,2
2026-04-27T20:42:00.087898+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,natsci,"We are faced with many problems in this country, n...",1,2,739,2,741,,2
2026-04-27T20:42:00.280668+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,confed,I am going to name some institutions in this count...,1,2,709,2,711,,2
2026-04-27T20:42:00.413989+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,natenvir,"We are faced with many problems in this country, n...",1,1,742,2,744,,1
2026-04-27T20:42:00.418586+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,natheal,"We are faced with many problems in this country, n...",1,2,744,2,746,,2
2026-04-27T20:42:00.454636+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,nateduc,"We are faced with many problems in this country, n...",1,1,743,2,745,,1
2026-04-27T20:42:00.475972+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,natsoc,"We are faced with many problems in this country, n...",1,2,738,2,740,,2
2026-04-27T20:42:00.480340+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,natroad,"We are faced with many problems in this country, n...",1,2,740,2,742,,2
2026-04-27T20:42:00.502101+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,coneduc,I am going to name some institutions in this count...,1,2,704,2,706,,2
2026-04-27T20:42:00.723030+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,conbus,I am going to name some institutions in this count...,1,2,705,2,707,,2
2026-04-27T20:42:00.809272+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,confinan,I am going to name some institutions in this count...,1,3,707,2,709,,3
2026-04-27T20:42:00.842508+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,conlegis,I am going to name some institutions in this count...,1,2,704,2,706,,2
2026-04-27T20:42:00.850647+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,trust,"Generally speaking, would you say that most people...",1,2,682,2,684,,2
2026-04-27T20:42:00.864360+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,conarmy,I am going to name some institutions in this count...,1,2,704,2,706,,2
2026-04-27T20:42:00.877770+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,fair,Do you think most people would try to take advanta...,1,2,686,2,688,,2
2026-04-27T20:42:00.894134+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,conmedic,I am going to name some institutions in this count...,1,2,704,2,706,,2
2026-04-27T20:42:01.137600+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,helpful,Would you say that most of the time people try to ...,1,1,683,2,685,,1
2026-04-27T20:42:01.194834+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,satfin,We are interested in how people are getting along ...,1,1,708,2,710,,1
2026-04-27T20:42:01.222257+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,finalter,"During the last few years, has your financial situ...",1,2,679,2,681,,2
2026-04-27T20:42:01.244130+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,getahead,Some people say that people get ahead by their own...,1,1,696,2,698,,1
2026-04-27T20:42:01.255460+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,abpoor,Please tell me whether or not you think it should ...,1,2,694,2,696,,2
2026-04-27T20:42:01.289898+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,richwork,If you were to get enough money to live as comfort...,1,1,683,2,685,,1
2026-04-27T20:42:01.294940+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2740,satjob,"On the whole, how satisfied are you with the work ...",1,2,698,2,700,,2
2026-04-27T20:42:01.366352+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,abhlth,Please tell me whether or not you think it should ...,1,1,689,2,691,,1
2026-04-27T20:42:01.445266+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,abrape,Please tell me whether or not you think it should ...,1,2,688,1,689,,2
2026-04-27T20:42:01.599484+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,gunlaw,Would you favor or oppose a law which would requir...,1,1,685,1,686,,1
2026-04-27T20:42:01.700315+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,abpoor,Please tell me whether or not you think it should ...,1,1,691,2,693,,1
2026-04-27T20:42:01.728730+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,cappun,Do you favor or oppose the death penalty for perso...,1,2.0,671,2,673,,2
2026-04-27T20:42:01.738751+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,premarsx,If a man and woman have sexual relations before ma...,1,,704,2,706,Out-of-range answer: 0,0
2026-04-27T20:42:01.794164+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,homosex,What is your opinion about sexual relations betwee...,1,4.0,710,1,711,,4
2026-04-27T20:42:01.814630+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,xmarsex,What is your opinion about a married person having...,1,2.0,709,2,711,,2
2026-04-27T20:42:01.917179+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,pornlaw,Which of these statements comes closest to your fe...,1,2.0,764,2,766,,2
2026-04-27T20:42:02.045710+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,fepresch,Please read the following statement and indicate w...,1,2.0,706,1,707,,2
2026-04-27T20:42:02.045730+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,fechld,To what extent do you you agree or disagree that: ...,1,2.0,707,1,708,,2
2026-04-27T20:42:02.070680+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,abdefect,Please tell me whether or not you think it should ...,1,1.0,689,2,691,,1
2026-04-27T20:42:02.072699+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,grass,Do you think the use of marijuana should be made l...,1,1.0,674,2,676,,1
2026-04-27T20:42:02.298754+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,eqwlth,Some people think that the government in Washingto...,1,3.0,824,2,826,,3
2026-04-27T20:42:02.378659+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,colath,There are always some people whose ideas are consi...,1,1.0,707,1,708,,1
2026-04-27T20:42:02.437343+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,fefam,Please read the following statement and indicate w...,1,1.0,718,2,720,,1
2026-04-27T20:42:02.440399+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,affrmact,Some people say that because of past discriminatio...,1,2.0,732,1,733,,2
2026-04-27T20:42:02.493108+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,immjobs,There are different opinions about immigrants from...,1,4.0,734,1,735,,4
2026-04-27T20:42:02.586510+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,spkath,There are always some people whose ideas are consi...,1,1.0,721,2,723,,1
2026-04-27T20:42:02.589580+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,immcrime,There are different opinions about immigrants from...,1,4.0,727,2,729,,4
2026-04-27T20:42:02.821963+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,spkrac,Consider a person who believes that Black people a...,1,2.0,703,1,704,,2
2026-04-27T20:42:02.881420+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,colrac,Consider a person who believes that Black people a...,1,2.0,689,2,691,,2
2026-04-27T20:42:02.970489+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,god,Tell me which statement comes closest to expressin...,1,4.0,859,2,861,,4
2026-04-27T20:42:02.973098+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,702,2,704,,2
2026-04-27T20:42:03.099488+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,confed,I am going to name some institutions in this count...,1,1.0,717,2,719,,1
2026-04-27T20:42:03.350132+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,consci,I am going to name some institutions in this count...,1,2.0,714,2,716,,2
2026-04-27T20:42:03.415275+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,conpress,I am going to name some institutions in this count...,1,2.0,715,1,716,,2
2026-04-27T20:42:03.466371+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,nataid,"We are faced with many problems in this country, n...",1,1.0,746,2,748,,1
2026-04-27T20:42:03.558607+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,natsci,"We are faced with many problems in this country, n...",1,1.0,747,2,749,,1
2026-04-27T20:42:03.660983+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,natspac,"We are faced with many problems in this country, n...",1,1.0,750,1,751,,1
2026-04-27T20:42:03.689598+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,natenvir,"We are faced with many problems in this country, n...",1,1.0,752,1,753,,1
2026-04-27T20:42:03.818105+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,natheal,"We are faced with many problems in this country, n...",1,1.0,754,1,755,,1
2026-04-27T20:42:03.921346+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,nateduc,"We are faced with many problems in this country, n...",1,1.0,751,2,753,,1
2026-04-27T20:42:03.977657+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,natsoc,"We are faced with many problems in this country, n...",1,1.0,748,1,749,,1
2026-04-27T20:42:04.041370+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,natroad,"We are faced with many problems in this country, n...",1,1.0,748,2,750,,1
2026-04-27T20:42:04.120690+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,conbus,I am going to name some institutions in this count...,1,3.0,715,1,716,,3
2026-04-27T20:42:04.193589+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,coneduc,I am going to name some institutions in this count...,1,2.0,712,2,714,,2
2026-04-27T20:42:04.401008+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,confinan,I am going to name some institutions in this count...,1,1.0,715,2,717,,1
2026-04-27T20:42:04.440677+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,conlegis,I am going to name some institutions in this count...,1,2.0,712,2,714,,2
2026-04-27T20:42:04.453409+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,conmedic,I am going to name some institutions in this count...,1,2.0,714,1,715,,2
2026-04-27T20:42:04.542881+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,conarmy,I am going to name some institutions in this count...,1,3.0,712,2,714,,3
2026-04-27T20:42:04.847461+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,fair,Do you think most people would try to take advanta...,1,1.0,696,1,697,,1
2026-04-27T20:42:04.928158+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,helpful,Would you say that most of the time people try to ...,1,1.0,691,2,693,,1
2026-04-27T20:42:04.936047+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,trust,"Generally speaking, would you say that most people...",1,1.0,690,2,692,,1
2026-04-27T20:42:05.212416+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,richwork,If you were to get enough money to live as comfort...,1,1.0,693,1,694,,1
2026-04-27T20:42:05.273281+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,satfin,We are interested in how people are getting along ...,1,2.0,718,1,719,,2
2026-04-27T20:42:05.325448+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,getahead,Some people say that people get ahead by their own...,1,2.0,704,2,706,,2
2026-04-27T20:42:05.377999+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,finalter,"During the last few years, has your financial situ...",1,2.0,689,1,690,,2
2026-04-27T20:42:05.465434+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,satjob,"On the whole, how satisfied are you with the work ...",1,2.0,706,2,708,,2
2026-04-27T20:42:05.800125+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,abrape,Please tell me whether or not you think it should ...,1,1.0,671,1,672,,1
2026-04-27T20:42:05.818609+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,abhlth,Please tell me whether or not you think it should ...,1,1.0,674,1,675,,1
2026-04-27T20:42:05.851775+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,abdefect,Please tell me whether or not you think it should ...,1,2.0,672,2,674,,2
2026-04-27T20:42:05.964421+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,668,1,669,,2
2026-04-27T20:42:06.246353+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,homosex,What is your opinion about sexual relations betwee...,1,4.0,693,1,694,,4
2026-04-27T20:42:06.321890+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,premarsx,If a man and woman have sexual relations before ma...,1,2.0,687,2,689,,2
2026-04-27T20:42:06.364076+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,bible,Which of these statements comes closest to describ...,1,2.0,813,2,815,,2
2026-04-27T20:42:06.726844+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,xmarsex,What is your opinion about a married person having...,1,,692,2,694,Out-of-range answer: 0,0
2026-04-27T20:42:06.791869+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,grass,Do you think the use of marijuana should be made l...,1,2.0,657,2,659,,2
2026-04-27T20:42:06.845588+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,fechld,To what extent do you you agree or disagree that: ...,1,2.0,688,2,690,,2
2026-04-27T20:42:07.188380+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,fepresch,Please read the following statement and indicate w...,1,2.0,689,1,690,,2
2026-04-27T20:42:07.228214+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,fefam,Please read the following statement and indicate w...,1,4.0,701,2,703,,4
2026-04-27T20:42:07.308122+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,affrmact,Some people say that because of past discriminatio...,1,2.0,713,2,715,,2
2026-04-27T20:42:07.395012+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,pornlaw,Which of these statements comes closest to your fe...,1,2.0,749,1,750,,2
2026-04-27T20:42:07.716937+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,immjobs,There are different opinions about immigrants from...,1,4.0,715,2,717,,4
2026-04-27T20:42:07.815168+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,immcrime,There are different opinions about immigrants from...,1,4.0,710,2,712,,4
2026-04-27T20:42:08.361573+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,immameco,There are different opinions about immigrants from...,1,4.0,729,2,731,,4
2026-04-27T20:42:08.419774+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,colath,There are always some people whose ideas are consi...,1,1.0,690,1,691,,1
2026-04-27T20:42:08.473573+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,eqwlth,Some people think that the government in Washingto...,1,5.0,809,1,810,,5
2026-04-27T20:42:08.701797+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2746,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,692,2,694,,2
2026-04-27T20:42:08.866049+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,spkrac,Consider a person who believes that Black people a...,1,2.0,684,2,686,,2
2026-04-27T20:42:08.994463+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,colrac,Consider a person who believes that Black people a...,1,2.0,674,1,675,,2
2026-04-27T20:42:09.005660+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,1.0,687,1,688,,1
2026-04-27T20:42:09.183175+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,1.0,675,2,677,,1
2026-04-27T20:42:09.318479+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,god,Tell me which statement comes closest to expressin...,1,4.0,842,2,844,,4
2026-04-27T20:42:09.525232+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,confed,I am going to name some institutions in this count...,1,3.0,702,1,703,,3
2026-04-27T20:42:09.529232+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,bible,Which of these statements comes closest to describ...,1,2.0,787,1,788,,2
2026-04-27T20:42:09.684451+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,conpress,I am going to name some institutions in this count...,1,2.0,696,2,698,,2
2026-04-27T20:42:09.830696+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,natspac,"We are faced with many problems in this country, n...",1,1.0,733,1,734,,1
2026-04-27T20:42:10.042166+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,nataid,"We are faced with many problems in this country, n...",1,1.0,729,2,731,,1
2026-04-27T20:42:10.267149+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,natenvir,"We are faced with many problems in this country, n...",1,1.0,733,2,735,,1
2026-04-27T20:42:10.887013+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,natsci,"We are faced with many problems in this country, n...",1,1.0,730,2,732,,1
2026-04-27T20:42:10.903351+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,nateduc,"We are faced with many problems in this country, n...",1,1.0,734,2,736,,1
2026-04-27T20:42:10.933473+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,natheal,"We are faced with many problems in this country, n...",1,2.0,737,1,738,,2
2026-04-27T20:42:11.345515+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,natroad,"We are faced with many problems in this country, n...",1,2.0,733,1,734,,2
2026-04-27T20:42:11.468142+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,immameco,There are different opinions about immigrants from...,1,4.0,712,2,714,,4
2026-04-27T20:42:11.506793+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,coneduc,I am going to name some institutions in this count...,1,2.0,697,1,698,,2
2026-04-27T20:42:11.539957+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,abpoor,Please tell me whether or not you think it should ...,1,1.0,674,2,676,,1
2026-04-27T20:42:11.560152+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,natsoc,"We are faced with many problems in this country, n...",1,1.0,729,2,731,,1
2026-04-27T20:42:11.809459+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,conbus,I am going to name some institutions in this count...,1,2.0,696,2,698,,2
2026-04-27T20:42:11.877106+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,cappun,Do you favor or oppose the death penalty for perso...,1,2.0,656,1,657,,2
2026-04-27T20:42:11.932180+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,confinan,I am going to name some institutions in this count...,1,2.0,698,2,700,,2
2026-04-27T20:42:11.979892+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,conlegis,I am going to name some institutions in this count...,1,2.0,695,2,697,,2
2026-04-27T20:42:11.995183+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,conarmy,I am going to name some institutions in this count...,1,2.0,695,2,697,,2
2026-04-27T20:42:12.017224+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,conmedic,I am going to name some institutions in this count...,1,2.0,695,2,697,,2
2026-04-27T20:42:12.292118+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,helpful,Would you say that most of the time people try to ...,1,2.0,676,1,677,,2
2026-04-27T20:42:12.377370+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,fair,Do you think most people would try to take advanta...,1,3.0,677,2,679,,3
2026-04-27T20:42:12.465165+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,satfin,We are interested in how people are getting along ...,1,2.0,699,2,701,,2
2026-04-27T20:42:12.508485+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,finalter,"During the last few years, has your financial situ...",1,2.0,670,2,672,,2
2026-04-27T20:42:12.764346+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,richwork,If you were to get enough money to live as comfort...,1,2.0,674,2,676,,2
2026-04-27T20:42:12.802823+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,trust,"Generally speaking, would you say that most people...",1,2.0,673,2,675,,2
2026-04-27T20:42:12.842767+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,satjob,"On the whole, how satisfied are you with the work ...",1,3.0,689,2,691,,3
2026-04-27T20:42:12.880628+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,abhlth,Please tell me whether or not you think it should ...,1,1.0,492,2,494,,1
2026-04-27T20:42:13.033951+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,consci,I am going to name some institutions in this count...,1,2.0,708,2,710,,2
2026-04-27T20:42:13.109866+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,abrape,Please tell me whether or not you think it should ...,1,1.0,491,1,492,,1
2026-04-27T20:42:13.144318+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,abpoor,Please tell me whether or not you think it should ...,1,1,494,2,496,,1
2026-04-27T20:42:13.215685+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,gunlaw,Would you favor or oppose a law which would requir...,1,2,486,2,488,,2
2026-04-27T20:42:13.281183+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,abdefect,Please tell me whether or not you think it should ...,1,1,492,2,494,,1
2026-04-27T20:42:13.352205+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,cappun,Do you favor or oppose the death penalty for perso...,1,2,474,2,476,,2
2026-04-27T20:42:13.444829+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,homosex,What is your opinion about sexual relations betwee...,1,4,511,2,513,,4
2026-04-27T20:42:13.528062+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,premarsx,If a man and woman have sexual relations before ma...,1,2,507,2,509,,2
2026-04-27T20:42:13.538040+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,xmarsex,What is your opinion about a married person having...,1,1,512,2,514,,1
2026-04-27T20:42:13.608877+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,pornlaw,Which of these statements comes closest to your fe...,1,2,567,2,569,,2
2026-04-27T20:42:13.629299+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,grass,Do you think the use of marijuana should be made l...,1,1,477,2,479,,1
2026-04-27T20:42:13.720166+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,fechld,To what extent do you you agree or disagree that: ...,1,2,508,2,510,,2
2026-04-27T20:42:13.858053+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,fefam,Please read the following statement and indicate w...,1,3,521,2,523,,3
2026-04-27T20:42:13.914570+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,fepresch,Please read the following statement and indicate w...,1,3,507,2,509,,3
2026-04-27T20:42:13.943504+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,affrmact,Some people say that because of past discriminatio...,1,3,533,2,535,,3
2026-04-27T20:42:13.973455+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,eqwlth,Some people think that the government in Washingto...,1,2,627,2,629,,2
2026-04-27T20:42:13.980387+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,immjobs,There are different opinions about immigrants from...,1,4,535,2,537,,4
2026-04-27T20:42:14.120147+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,immcrime,There are different opinions about immigrants from...,1,2,530,2,532,,2
2026-04-27T20:42:14.284032+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,immameco,There are different opinions about immigrants from...,1,2,532,2,534,,2
2026-04-27T20:42:14.344193+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,spkath,There are always some people whose ideas are consi...,1,1,524,2,526,,1
2026-04-27T20:42:14.347859+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,colrac,Consider a person who believes that Black people a...,1,2,492,2,494,,2
2026-04-27T20:42:14.375377+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,spkrac,Consider a person who believes that Black people a...,1,2,504,2,506,,2
2026-04-27T20:42:14.536121+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,505,2,507,,2
2026-04-27T20:42:14.673069+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,495,2,497,,2
2026-04-27T20:42:14.770480+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,confed,I am going to name some institutions in this count...,1,2,520,2,522,,2
2026-04-27T20:42:14.772175+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,god,Tell me which statement comes closest to expressin...,1,4,662,2,664,,4
2026-04-27T20:42:14.774395+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,bible,Which of these statements comes closest to describ...,1,2,605,2,607,,2
2026-04-27T20:42:14.945269+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,conpress,I am going to name some institutions in this count...,1,2,516,2,518,,2
2026-04-27T20:42:15.189094+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,natspac,"We are faced with many problems in this country, n...",1,2,551,2,553,,2
2026-04-27T20:42:15.202189+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,natsci,"We are faced with many problems in this country, n...",1,2,550,2,552,,2
2026-04-27T20:42:15.220122+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,nataid,"We are faced with many problems in this country, n...",1,1,549,2,551,,1
2026-04-27T20:42:15.243458+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,consci,I am going to name some institutions in this count...,1,2,517,2,519,,2
2026-04-27T20:42:15.318335+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,natenvir,"We are faced with many problems in this country, n...",1,1,553,2,555,,1
2026-04-27T20:42:15.542421+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2757,spkath,There are always some people whose ideas are consi...,1,1,706,1,707,,1
2026-04-27T20:42:15.602016+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,natheal,"We are faced with many problems in this country, n...",1,1,555,2,557,,1
2026-04-27T20:42:15.636925+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,nateduc,"We are faced with many problems in this country, n...",1,1,554,2,556,,1
2026-04-27T20:42:15.671886+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,natroad,"We are faced with many problems in this country, n...",1,2,551,2,553,,2
2026-04-27T20:42:15.701614+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,2776,coneduc,I am going to name some institutions in this count...,1,2,515,2,517,,2
