timestamp,model,chain_model,prompt_mode,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-27T14:17:02.040783+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,affrmact,Some people say that because of past discriminatio...,1,3.0,488,1,489,,3
2026-04-27T14:17:02.149030+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,immjobs,There are different opinions about immigrants from...,1,2.0,490,1,491,,2
2026-04-27T14:17:02.326853+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,pornlaw,Which of these statements comes closest to your fe...,1,2.0,520,2,522,,2
2026-04-27T14:17:02.374796+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,eqwlth,Some people think that the government in Washingto...,1,3.0,582,1,583,,3
2026-04-27T14:17:02.394010+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,grass,Do you think the use of marijuana should be made l...,1,1.0,441,2,443,,1
2026-04-27T14:17:02.430004+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,fefam,Please read the following statement and indicate w...,1,3.0,474,2,476,,3
2026-04-27T14:17:02.440933+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,fepresch,Please read the following statement and indicate w...,1,3.0,460,2,462,,3
2026-04-27T14:17:02.686420+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,colrac,Consider a person who believes that Black people a...,1,2.0,447,1,448,,2
2026-04-27T14:17:02.720785+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,immameco,There are different opinions about immigrants from...,1,3.0,487,1,488,,3
2026-04-27T14:17:02.726692+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,1.0,460,1,461,,1
2026-04-27T14:17:02.732089+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,spkath,There are always some people whose ideas are consi...,1,1.0,479,1,480,,1
2026-04-27T14:17:02.752042+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,fechld,To what extent do you you agree or disagree that: ...,1,2.0,461,2,463,,2
2026-04-27T14:17:03.092344+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,spkrac,Consider a person who believes that Black people a...,1,2.0,457,2,459,,2
2026-04-27T14:17:03.137924+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,conpress,I am going to name some institutions in this count...,1,3.0,471,1,472,,3
2026-04-27T14:17:03.161595+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,confed,I am going to name some institutions in this count...,1,2.0,475,1,476,,2
2026-04-27T14:17:03.209630+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,colath,There are always some people whose ideas are consi...,1,1.0,463,1,464,,1
2026-04-27T14:17:03.338828+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,immcrime,There are different opinions about immigrants from...,1,3.0,483,2,485,,3
2026-04-27T14:17:03.347011+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,god,Tell me which statement comes closest to expressin...,1,3.0,617,1,618,,3
2026-04-27T14:17:03.351800+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,consci,I am going to name some institutions in this count...,1,2.0,472,1,473,,2
2026-04-27T14:17:03.509157+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,natsci,"We are faced with many problems in this country, n...",1,1.0,505,1,506,,1
2026-04-27T14:17:03.633948+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,natenvir,"We are faced with many problems in this country, n...",1,1.0,508,1,509,,1
2026-04-27T14:17:03.841885+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,natroad,"We are faced with many problems in this country, n...",1,2.0,506,1,507,,2
2026-04-27T14:17:03.920022+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,448,2,450,,2
2026-04-27T14:17:04.006833+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,bible,Which of these statements comes closest to describ...,1,2.0,558,2,560,,2
2026-04-27T14:17:04.048458+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,nataid,"We are faced with many problems in this country, n...",1,1.0,502,2,504,,1
2026-04-27T14:17:04.053329+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,natheal,"We are faced with many problems in this country, n...",1,1.0,508,2,510,,1
2026-04-27T14:17:04.095496+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,coneduc,I am going to name some institutions in this count...,1,2.0,470,1,471,,2
2026-04-27T14:17:04.229724+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,confinan,I am going to name some institutions in this count...,1,2.0,473,1,474,,2
2026-04-27T14:17:04.354583+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,natsoc,"We are faced with many problems in this country, n...",1,2.0,502,2,504,,2
2026-04-27T14:17:04.546570+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,conbus,I am going to name some institutions in this count...,1,2.0,471,1,472,,2
2026-04-27T14:17:04.683906+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,conlegis,I am going to name some institutions in this count...,1,2.0,468,2,470,,2
2026-04-27T14:17:04.929040+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,trust,"Generally speaking, would you say that most people...",1,,457,5,462,Non-numeric answer: Can trust 3,Can trust 3
2026-04-27T14:17:05.554392+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,satfin,We are interested in how people are getting along ...,1,2.0,474,1,475,,2
2026-04-27T14:17:05.610113+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,finalter,"During the last few years, has your financial situ...",1,3.0,454,2,456,,3
2026-04-27T14:17:05.626584+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,helpful,Would you say that most of the time people try to ...,1,3.0,458,2,460,,3
2026-04-27T14:17:06.157454+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,nateduc,"We are faced with many problems in this country, n...",1,1.0,507,2,509,,1
2026-04-27T14:17:06.331341+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,getahead,Some people say that people get ahead by their own...,1,1.0,471,2,473,,1
2026-04-27T14:17:06.618564+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,conmedic,I am going to name some institutions in this count...,1,2.0,468,2,470,,2
2026-04-27T14:17:06.622114+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,natspac,"We are faced with many problems in this country, n...",1,2.0,504,2,506,,2
2026-04-27T14:17:06.623249+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,conarmy,I am going to name some institutions in this count...,1,2.0,468,2,470,,2
2026-04-27T14:17:06.625565+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,fair,Do you think most people would try to take advanta...,1,3.0,450,2,452,,3
2026-04-27T14:17:06.661543+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,satjob,"On the whole, how satisfied are you with the work ...",1,2.0,464,1,465,,2
2026-04-27T14:17:06.679944+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,2579,richwork,If you were to get enough money to live as comfort...,1,1.0,447,2,449,,1
2026-04-27T14:17:06.863801+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,abhlth,Please tell me whether or not you think it should ...,1,1.0,575,1,576,,1
2026-04-27T14:17:07.089461+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,abrape,Please tell me whether or not you think it should ...,1,1.0,572,1,573,,1
2026-04-27T14:17:07.398105+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,cappun,Do you favor or oppose the death penalty for perso...,1,2.0,555,2,557,,2
2026-04-27T14:17:07.404353+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,premarsx,If a man and woman have sexual relations before ma...,1,1.0,599,2,601,,1
2026-04-27T14:17:07.407424+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,homosex,What is your opinion about sexual relations betwee...,1,3.0,592,2,594,,3
2026-04-27T14:17:07.487175+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,abdefect,Please tell me whether or not you think it should ...,1,1.0,575,1,576,,1
2026-04-27T14:17:07.540097+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,abpoor,Please tell me whether or not you think it should ...,1,1.0,577,1,578,,1
2026-04-27T14:17:07.706838+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,fepresch,Please read the following statement and indicate w...,1,3.0,590,1,591,,3
2026-04-27T14:17:07.816068+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,fefam,Please read the following statement and indicate w...,1,3.0,604,1,605,,3
2026-04-27T14:17:07.826954+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,affrmact,Some people say that because of past discriminatio...,1,3.0,616,1,617,,3
2026-04-27T14:17:07.915806+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,569,1,570,,2
2026-04-27T14:17:08.076066+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,grass,Do you think the use of marijuana should be made l...,1,2.0,560,1,561,,2
2026-04-27T14:17:08.226947+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,xmarsex,What is your opinion about a married person having...,1,1.0,593,2,595,,1
2026-04-27T14:17:08.232542+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,pornlaw,Which of these statements comes closest to your fe...,1,2.0,648,2,650,,2
2026-04-27T14:17:08.490584+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,immcrime,There are different opinions about immigrants from...,1,3.0,611,2,613,,3
2026-04-27T14:17:08.525237+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,colath,There are always some people whose ideas are consi...,1,1.0,591,1,592,,1
2026-04-27T14:17:08.528722+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,spkrac,Consider a person who believes that Black people a...,1,2.0,587,1,588,,2
2026-04-27T14:17:08.550226+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,eqwlth,Some people think that the government in Washingto...,1,4.0,708,2,710,,4
2026-04-27T14:17:08.602488+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,immjobs,There are different opinions about immigrants from...,1,2.0,616,2,618,,2
2026-04-27T14:17:08.677592+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,immameco,There are different opinions about immigrants from...,1,3.0,613,2,615,,3
2026-04-27T14:17:08.809195+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,fechld,To what extent do you you agree or disagree that: ...,1,3.0,591,1,592,,3
2026-04-27T14:17:08.954918+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,spkath,There are always some people whose ideas are consi...,1,1.0,607,1,608,,1
2026-04-27T14:17:09.085111+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,conpress,I am going to name some institutions in this count...,1,2.0,599,1,600,,2
2026-04-27T14:17:09.201789+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,586,2,588,,2
2026-04-27T14:17:09.275891+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,587,2,589,,2
2026-04-27T14:17:09.291739+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,god,Tell me which statement comes closest to expressin...,1,4.0,754,2,756,,4
2026-04-27T14:17:09.349976+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,colrac,Consider a person who believes that Black people a...,1,2.0,575,1,576,,2
2026-04-27T14:17:09.355960+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,confed,I am going to name some institutions in this count...,1,2.0,603,1,604,,2
2026-04-27T14:17:09.362351+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,nataid,"We are faced with many problems in this country, n...",1,2.0,632,1,633,,2
2026-04-27T14:17:09.605109+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,natroad,"We are faced with many problems in this country, n...",1,2.0,634,1,635,,2
2026-04-27T14:17:09.617024+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,nateduc,"We are faced with many problems in this country, n...",1,1.0,637,1,638,,1
2026-04-27T14:17:09.628032+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,consci,I am going to name some institutions in this count...,1,2.0,598,2,600,,2
2026-04-27T14:17:09.691200+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,bible,Which of these statements comes closest to describ...,1,,697,24,721,"Non-numeric answer: The Bible is the inspired word of God but not everything in it should be taken literally, word for word.

2","The Bible is the inspired word of God but not everything in it should be taken literally, word for word.

2"
2026-04-27T14:17:09.792629+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,natspac,"We are faced with many problems in this country, n...",1,3.0,632,2,634,,3
2026-04-27T14:17:09.827112+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,natenvir,"We are faced with many problems in this country, n...",1,1.0,636,1,637,,1
2026-04-27T14:17:09.908088+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,natsci,"We are faced with many problems in this country, n...",1,1.0,631,2,633,,1
2026-04-27T14:17:10.049392+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,natheal,"We are faced with many problems in this country, n...",1,2.0,636,2,638,,2
2026-04-27T14:17:10.107647+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,conarmy,I am going to name some institutions in this count...,1,2.0,598,1,599,,2
2026-04-27T14:17:10.118546+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,conlegis,I am going to name some institutions in this count...,1,1.0,598,1,599,,1
2026-04-27T14:17:10.120087+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,natsoc,"We are faced with many problems in this country, n...",1,1.0,632,1,633,,1
2026-04-27T14:17:10.137381+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,conbus,I am going to name some institutions in this count...,1,2.0,599,1,600,,2
2026-04-27T14:17:10.301314+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,coneduc,I am going to name some institutions in this count...,1,2.0,596,2,598,,2
2026-04-27T14:17:10.361802+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,confinan,I am going to name some institutions in this count...,1,2.0,599,2,601,,2
2026-04-27T14:17:10.382257+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,trust,"Generally speaking, would you say that most people...",1,1.0,576,1,577,,1
2026-04-27T14:17:10.395870+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,fair,Do you think most people would try to take advanta...,1,2.0,580,1,581,,2
2026-04-27T14:17:10.598183+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,finalter,"During the last few years, has your financial situ...",1,3.0,573,1,574,,3
2026-04-27T14:17:10.598677+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,conmedic,I am going to name some institutions in this count...,1,1.0,596,2,598,,1
2026-04-27T14:17:10.810883+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,satfin,We are interested in how people are getting along ...,1,2.0,600,2,602,,2
2026-04-27T14:17:10.840636+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,getahead,Some people say that people get ahead by their own...,1,2.0,590,1,591,,2
2026-04-27T14:17:10.950844+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,abhlth,Please tell me whether or not you think it should ...,1,1.0,752,1,753,,1
2026-04-27T14:17:11.088958+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,satjob,"On the whole, how satisfied are you with the work ...",1,1.0,601,2,603,,1
2026-04-27T14:17:11.270682+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,cappun,Do you favor or oppose the death penalty for perso...,1,2.0,734,1,735,,2
2026-04-27T14:17:11.295298+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,abrape,Please tell me whether or not you think it should ...,1,1.0,758,2,760,,1
2026-04-27T14:17:11.613542+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,helpful,Would you say that most of the time people try to ...,1,3.0,575,2,577,,3
2026-04-27T14:17:11.683439+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,abpoor,Please tell me whether or not you think it should ...,1,1.0,754,1,755,,1
2026-04-27T14:17:11.719589+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,258,richwork,If you were to get enough money to live as comfort...,1,2.0,577,1,578,,2
2026-04-27T14:17:11.820231+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,gunlaw,Would you favor or oppose a law which would requir...,1,1.0,744,2,746,,1
2026-04-27T14:17:12.012616+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,homosex,What is your opinion about sexual relations betwee...,1,4.0,769,2,771,,4
2026-04-27T14:17:12.019766+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,abdefect,Please tell me whether or not you think it should ...,1,1.0,752,1,753,,1
2026-04-27T14:17:12.037846+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,grass,Do you think the use of marijuana should be made l...,1,2.0,737,1,738,,2
2026-04-27T14:17:12.059916+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,pornlaw,Which of these statements comes closest to your fe...,1,2.0,827,1,828,,2
2026-04-27T14:17:12.273138+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,xmarsex,What is your opinion about a married person having...,1,3.0,770,2,772,,3
2026-04-27T14:17:12.296718+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,immjobs,There are different opinions about immigrants from...,1,4.0,795,1,796,,4
2026-04-27T14:17:12.300701+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,eqwlth,Some people think that the government in Washingto...,1,4.0,887,1,888,,4
2026-04-27T14:17:12.524099+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,fefam,Please read the following statement and indicate w...,1,3.0,781,1,782,,3
2026-04-27T14:17:12.669347+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,affrmact,Some people say that because of past discriminatio...,1,3.0,791,2,793,,3
2026-04-27T14:17:12.751746+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,fepresch,Please read the following statement and indicate w...,1,2.0,776,2,778,,2
2026-04-27T14:17:12.808732+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,immcrime,There are different opinions about immigrants from...,1,3.0,790,1,791,,3
2026-04-27T14:17:12.862534+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,premarsx,If a man and woman have sexual relations before ma...,1,3.0,765,2,767,,3
2026-04-27T14:17:12.922207+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,immameco,There are different opinions about immigrants from...,1,3.0,790,2,792,,3
2026-04-27T14:17:12.937679+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,fechld,To what extent do you you agree or disagree that: ...,1,2.0,766,2,768,,2
2026-04-27T14:17:12.959192+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,spkath,There are always some people whose ideas are consi...,1,1.0,784,1,785,,1
2026-04-27T14:17:13.441641+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,colrac,Consider a person who believes that Black people a...,1,2.0,750,2,752,,2
2026-04-27T14:17:13.442406+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,colath,There are always some people whose ideas are consi...,1,1.0,766,2,768,,1
2026-04-27T14:17:13.467107+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,bible,Which of these statements comes closest to describ...,1,2.0,865,1,866,,2
2026-04-27T14:17:13.479693+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,spkrac,Consider a person who believes that Black people a...,1,2.0,764,1,765,,2
2026-04-27T14:17:13.529667+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,763,2,765,,2
2026-04-27T14:17:13.542775+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,753,2,755,,2
2026-04-27T14:17:13.577295+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,god,Tell me which statement comes closest to expressin...,1,4.0,920,2,922,,4
2026-04-27T14:17:13.849618+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,natspac,"We are faced with many problems in this country, n...",1,2.0,811,1,812,,2
2026-04-27T14:17:14.032157+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,conpress,I am going to name some institutions in this count...,1,2.0,776,1,777,,2
2026-04-27T14:17:14.044773+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,confed,I am going to name some institutions in this count...,1,2.0,780,1,781,,2
2026-04-27T14:17:14.109786+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,natheal,"We are faced with many problems in this country, n...",1,2.0,815,1,816,,2
2026-04-27T14:17:14.111946+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,natsci,"We are faced with many problems in this country, n...",1,1.0,810,1,811,,1
2026-04-27T14:17:14.159176+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,consci,I am going to name some institutions in this count...,1,2.0,786,2,788,,2
2026-04-27T14:17:14.159363+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,nataid,"We are faced with many problems in this country, n...",1,1.0,807,2,809,,1
2026-04-27T14:17:14.220218+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,natenvir,"We are faced with many problems in this country, n...",1,1.0,811,2,813,,1
2026-04-27T14:17:14.232205+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,nateduc,"We are faced with many problems in this country, n...",1,1.0,812,2,814,,1
2026-04-27T14:17:14.428156+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,natsoc,"We are faced with many problems in this country, n...",1,1.0,809,1,810,,1
2026-04-27T14:17:14.432760+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,conbus,I am going to name some institutions in this count...,1,2.0,776,1,777,,2
2026-04-27T14:17:14.440367+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,conarmy,I am going to name some institutions in this count...,1,2.0,775,1,776,,2
2026-04-27T14:17:14.580649+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,conlegis,I am going to name some institutions in this count...,1,2.0,775,1,776,,2
2026-04-27T14:17:14.621851+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,conmedic,I am going to name some institutions in this count...,1,2.0,775,1,776,,2
2026-04-27T14:17:14.685794+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,confinan,I am going to name some institutions in this count...,1,2.0,778,1,779,,2
2026-04-27T14:17:14.694931+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,natroad,"We are faced with many problems in this country, n...",1,1.0,809,2,811,,1
2026-04-27T14:17:14.746854+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,fair,Do you think most people would try to take advanta...,1,3.0,757,1,758,,3
2026-04-27T14:17:14.844431+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,coneduc,I am going to name some institutions in this count...,1,2.0,773,2,775,,2
2026-04-27T14:17:14.882811+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,getahead,Some people say that people get ahead by their own...,1,1.0,767,1,768,,1
2026-04-27T14:17:15.139766+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,trust,"Generally speaking, would you say that most people...",1,3.0,753,1,754,,3
2026-04-27T14:17:15.195282+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,helpful,Would you say that most of the time people try to ...,1,3.0,752,2,754,,3
2026-04-27T14:17:15.227295+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,satfin,We are interested in how people are getting along ...,1,2.0,777,2,779,,2
2026-04-27T14:17:15.276812+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,262,abrape,Please tell me whether or not you think it should ...,1,1.0,920,1,921,,1
2026-04-27T14:17:15.330371+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,finalter,"During the last few years, has your financial situ...",1,3.0,748,2,750,,3
2026-04-27T14:17:15.343379+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,richwork,If you were to get enough money to live as comfort...,1,1.0,752,2,754,,1
2026-04-27T14:17:15.567888+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,262,abhlth,Please tell me whether or not you think it should ...,1,1.0,921,2,923,,1
2026-04-27T14:17:15.586159+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,262,cappun,Do you favor or oppose the death penalty for perso...,1,2.0,905,1,906,,2
2026-04-27T14:17:15.624942+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,262,premarsx,If a man and woman have sexual relations before ma...,1,2.0,938,1,939,,2
2026-04-27T14:17:15.694879+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,260,satjob,"On the whole, how satisfied are you with the work ...",1,,778,2,780,Non-numeric answer: ​,​
2026-04-27T14:17:15.873284+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,262,xmarsex,What is your opinion about a married person having...,1,4.0,943,1,944,,4
2026-04-27T14:17:15.887949+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,262,gunlaw,Would you favor or oppose a law which would requir...,1,1.0,915,2,917,,1
2026-04-27T14:17:15.927895+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,262,abpoor,Please tell me whether or not you think it should ...,1,1.0,923,2,925,,1
2026-04-27T14:17:15.991551+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,262,abdefect,Please tell me whether or not you think it should ...,1,1.0,921,2,923,,1
2026-04-27T14:17:16.010819+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,262,homosex,What is your opinion about sexual relations betwee...,1,2.0,940,2,942,,2
2026-04-27T14:17:16.130277+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,262,pornlaw,Which of these statements comes closest to your fe...,1,2.0,998,1,999,,2
2026-04-27T14:17:16.163408+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,262,fechld,To what extent do you you agree or disagree that: ...,1,3.0,939,1,940,,3
2026-04-27T14:17:16.175147+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,262,fepresch,Please read the following statement and indicate w...,1,3.0,938,1,939,,3
2026-04-27T14:17:16.245308+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,262,grass,Do you think the use of marijuana should be made l...,1,1.0,906,2,908,,1
2026-04-27T14:17:16.495001+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,262,fefam,Please read the following statement and indicate w...,1,3.0,950,2,952,,3
2026-04-27T14:17:16.648126+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,262,affrmact,Some people say that because of past discriminatio...,1,2.0,964,1,965,,2
