timestamp,model,chain_model,prompt_mode,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-27T15:01:32.363107+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,natheal,"We are faced with many problems in this country, n...",1,2.0,266,1,267,,2
2026-04-27T15:01:32.593389+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,nateduc,"We are faced with many problems in this country, n...",1,1.0,265,1,266,,1
2026-04-27T15:01:32.614041+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,natroad,"We are faced with many problems in this country, n...",1,1.0,260,2,262,,1
2026-04-27T15:01:32.646965+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,natsoc,"We are faced with many problems in this country, n...",1,2.0,260,1,261,,2
2026-04-27T15:01:32.907154+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,confinan,I am going to name some institutions in this count...,1,2.0,229,1,230,,2
2026-04-27T15:01:33.198041+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,conbus,I am going to name some institutions in this count...,1,1.0,227,1,228,,1
2026-04-27T15:01:33.603776+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,immcrime,There are different opinions about immigrants from...,1,2.0,241,1,242,,2
2026-04-27T15:01:33.741895+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,conarmy,I am going to name some institutions in this count...,1,2.0,226,1,227,,2
2026-04-27T15:01:34.249426+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,trust,"Generally speaking, would you say that most people...",1,1.0,202,2,204,,1
2026-04-27T15:01:34.285393+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,conmedic,I am going to name some institutions in this count...,1,2.0,224,2,226,,2
2026-04-27T15:01:34.985760+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,coneduc,I am going to name some institutions in this count...,1,1.0,235,2,237,,1
2026-04-27T15:01:35.555370+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,satfin,We are interested in how people are getting along ...,1,1.0,228,2,230,,1
2026-04-27T15:01:35.694971+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,bible,Which of these statements comes closest to describ...,1,2.0,316,1,317,,2
2026-04-27T15:01:36.969742+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,nataid,"We are faced with many problems in this country, n...",1,1.0,260,1,261,,1
2026-04-27T15:01:37.095089+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,affrmact,Some people say that because of past discriminatio...,1,,253,44,297,"Non-numeric answer: I'm not for preferential hiring and promotion based on race. It should be about merit and hard work. I believe giving preferences discriminates against other races too. So my answer is ""4 - Strongly oppose"".","I'm not for preferential hiring and promotion based on race. It should be about merit and hard work. I believe giving preferences discriminates against other races too. So my answer is ""4 - Strongly oppose""."
2026-04-27T15:01:37.098677+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,finalter,"During the last few years, has your financial situ...",1,1.0,210,2,212,,1
2026-04-27T15:01:37.660187+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,natsci,"We are faced with many problems in this country, n...",1,2.0,261,1,262,,2
2026-04-27T15:01:37.665988+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,richwork,If you were to get enough money to live as comfort...,1,1.0,203,2,205,,1
2026-04-27T15:01:37.833288+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,abhlth,Please tell me whether or not you think it should ...,1,1.0,231,2,233,,1
2026-04-27T15:01:38.200744+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,helpful,Would you say that most of the time people try to ...,1,1.0,205,1,206,,1
2026-04-27T15:01:38.206055+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,abpoor,Please tell me whether or not you think it should ...,1,1.0,222,2,224,,1
2026-04-27T15:01:38.363238+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,abrape,Please tell me whether or not you think it should ...,1,1.0,228,2,230,,1
2026-04-27T15:01:38.368484+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,satjob,"On the whole, how satisfied are you with the work ...",1,2.0,220,1,221,,2
2026-04-27T15:01:38.658253+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,abdefect,Please tell me whether or not you think it should ...,1,1.0,222,1,223,,1
2026-04-27T15:01:38.758620+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,cappun,Do you favor or oppose the death penalty for perso...,1,1.0,202,2,204,,1
2026-04-27T15:01:38.824743+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,216,1,217,,2
2026-04-27T15:01:39.027307+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,conlegis,I am going to name some institutions in this count...,1,2.0,226,1,227,,2
2026-04-27T15:01:39.173898+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,xmarsex,What is your opinion about a married person having...,1,3.0,242,1,243,,3
2026-04-27T15:01:39.523751+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,pornlaw,Which of these statements comes closest to your fe...,1,2.0,295,2,297,,2
2026-04-27T15:01:39.726607+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,grass,Do you think the use of marijuana should be made l...,1,1.0,216,2,218,,1
2026-04-27T15:01:40.031629+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,affrmact,Some people say that because of past discriminatio...,1,4.0,263,1,264,,4
2026-04-27T15:01:40.041640+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,fepresch,Please read the following statement and indicate w...,1,1.0,235,2,237,,1
2026-04-27T15:01:40.350081+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,fair,Do you think most people would try to take advanta...,1,3.0,208,1,209,,3
2026-04-27T15:01:40.600859+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,eqwlth,Some people think that the government in Washingto...,1,5.0,355,2,357,,5
2026-04-27T15:01:40.634964+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,immcrime,There are different opinions about immigrants from...,1,4.0,260,1,261,,4
2026-04-27T15:01:40.749054+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,immjobs,There are different opinions about immigrants from...,1,3.0,263,2,265,,3
2026-04-27T15:01:41.181025+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,spkath,There are always some people whose ideas are consi...,1,1.0,254,1,255,,1
2026-04-27T15:01:41.278013+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,immameco,There are different opinions about immigrants from...,1,2.0,262,1,263,,2
2026-04-27T15:01:41.282267+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2499,getahead,Some people say that people get ahead by their own...,1,1.0,218,1,219,,1
2026-04-27T15:01:41.286500+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,colath,There are always some people whose ideas are consi...,1,1.0,238,1,239,,1
2026-04-27T15:01:41.595408+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,colrac,Consider a person who believes that Black people a...,1,2.0,222,1,223,,2
2026-04-27T15:01:42.001601+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,244,2,246,,2
2026-04-27T15:01:42.092788+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,god,Tell me which statement comes closest to expressin...,1,4.0,392,1,393,,4
2026-04-27T15:01:42.194150+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,223,2,225,,2
2026-04-27T15:01:42.323472+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,confed,I am going to name some institutions in this count...,1,2.0,250,1,251,,2
2026-04-27T15:01:42.603865+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,consci,I am going to name some institutions in this count...,1,3.0,247,1,248,,3
2026-04-27T15:01:42.675832+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,bible,Which of these statements comes closest to describ...,1,2.0,335,1,336,,2
2026-04-27T15:01:42.980544+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,nataid,"We are faced with many problems in this country, n...",1,2.0,279,1,280,,2
2026-04-27T15:01:43.098165+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,conpress,I am going to name some institutions in this count...,1,2.0,246,1,247,,2
2026-04-27T15:01:43.391743+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,natspac,"We are faced with many problems in this country, n...",1,3.0,290,2,292,,3
2026-04-27T15:01:43.396056+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,natsci,"We are faced with many problems in this country, n...",1,2.0,280,1,281,,2
2026-04-27T15:01:43.614484+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,natenvir,"We are faced with many problems in this country, n...",1,1.0,281,2,283,,1
2026-04-27T15:01:43.910610+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,premarsx,If a man and woman have sexual relations before ma...,1,3.0,237,1,238,,3
2026-04-27T15:01:44.422466+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,homosex,What is your opinion about sexual relations betwee...,1,4.0,250,2,252,,4
2026-04-27T15:01:44.544652+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,natroad,"We are faced with many problems in this country, n...",1,2.0,279,2,281,,2
2026-04-27T15:01:44.739622+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,fechld,To what extent do you you agree or disagree that: ...,1,2.0,238,1,239,,2
2026-04-27T15:01:44.945638+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,natsoc,"We are faced with many problems in this country, n...",1,2.0,277,2,279,,2
2026-04-27T15:01:44.969646+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,fefam,Please read the following statement and indicate w...,1,3.0,251,1,252,,3
2026-04-27T15:01:45.045859+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,conbus,I am going to name some institutions in this count...,1,2.0,244,2,246,,2
2026-04-27T15:01:45.094122+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,coneduc,I am going to name some institutions in this count...,1,2.0,254,2,256,,2
2026-04-27T15:01:45.472987+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,confinan,I am going to name some institutions in this count...,1,2.0,257,2,259,,2
2026-04-27T15:01:45.850345+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,conmedic,I am going to name some institutions in this count...,1,2.0,245,1,246,,2
2026-04-27T15:01:45.851127+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,conarmy,I am going to name some institutions in this count...,1,2.0,245,1,246,,2
2026-04-27T15:01:45.991230+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,conlegis,I am going to name some institutions in this count...,1,2.0,243,2,245,,2
2026-04-27T15:01:46.209712+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,helpful,Would you say that most of the time people try to ...,1,3.0,224,1,225,,3
2026-04-27T15:01:46.362764+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,finalter,"During the last few years, has your financial situ...",1,1.0,218,2,220,,1
2026-04-27T15:01:46.618799+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,getahead,Some people say that people get ahead by their own...,1,1.0,237,1,238,,1
2026-04-27T15:01:47.046029+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,richwork,If you were to get enough money to live as comfort...,1,2.0,224,1,225,,2
2026-04-27T15:01:47.061424+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,spkrac,Consider a person who believes that Black people a...,1,2.0,234,1,235,,2
2026-04-27T15:01:47.310726+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,abhlth,Please tell me whether or not you think it should ...,1,1.0,214,1,215,,1
2026-04-27T15:01:47.656442+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,satjob,"On the whole, how satisfied are you with the work ...",1,2.0,237,2,239,,2
2026-04-27T15:01:47.781819+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,abpoor,Please tell me whether or not you think it should ...,1,1.0,214,2,216,,1
2026-04-27T15:01:48.341854+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,abdefect,Please tell me whether or not you think it should ...,1,1.0,214,1,215,,1
2026-04-27T15:01:48.660338+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,cappun,Do you favor or oppose the death penalty for perso...,1,1.0,196,1,197,,1
2026-04-27T15:01:49.296711+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,natheal,"We are faced with many problems in this country, n...",1,2.0,285,1,286,,2
2026-04-27T15:01:49.302858+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,homosex,What is your opinion about sexual relations betwee...,1,4.0,233,1,234,,4
2026-04-27T15:01:49.444557+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,nateduc,"We are faced with many problems in this country, n...",1,3.0,284,1,285,,3
2026-04-27T15:01:49.563446+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,xmarsex,What is your opinion about a married person having...,1,1.0,234,1,235,,1
2026-04-27T15:01:49.668214+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,premarsx,If a man and woman have sexual relations before ma...,1,1.0,229,1,230,,1
2026-04-27T15:01:49.913953+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,fechld,To what extent do you you agree or disagree that: ...,1,2.0,230,1,231,,2
2026-04-27T15:01:50.513044+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,pornlaw,Which of these statements comes closest to your fe...,1,1.0,287,2,289,,1
2026-04-27T15:01:50.518269+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,grass,Do you think the use of marijuana should be made l...,1,1.0,197,2,199,,1
2026-04-27T15:01:50.518293+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,fefam,Please read the following statement and indicate w...,1,3.0,241,2,243,,3
2026-04-27T15:01:50.799968+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,fepresch,Please read the following statement and indicate w...,1,3.0,229,1,230,,3
2026-04-27T15:01:50.885201+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,trust,"Generally speaking, would you say that most people...",1,3.0,223,1,224,,3
2026-04-27T15:01:51.235732+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,eqwlth,Some people think that the government in Washingto...,1,3.0,347,2,349,,3
2026-04-27T15:01:51.443899+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,immjobs,There are different opinions about immigrants from...,1,3.0,255,2,257,,3
2026-04-27T15:01:51.552762+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,immcrime,There are different opinions about immigrants from...,1,4.0,250,2,252,,4
2026-04-27T15:01:51.856857+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,immameco,There are different opinions about immigrants from...,1,4.0,252,2,254,,4
2026-04-27T15:01:52.004098+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,spkath,There are always some people whose ideas are consi...,1,1.0,244,2,246,,1
2026-04-27T15:01:52.098107+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,spkrac,Consider a person who believes that Black people a...,1,2.0,226,1,227,,2
2026-04-27T15:01:52.289354+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,colrac,Consider a person who believes that Black people a...,1,2.0,214,1,215,,2
2026-04-27T15:01:52.293588+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,satfin,We are interested in how people are getting along ...,1,1.0,247,2,249,,1
2026-04-27T15:01:52.632080+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,225,2,227,,2
2026-04-27T15:01:52.700137+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,abrape,Please tell me whether or not you think it should ...,1,1.0,211,1,212,,1
2026-04-27T15:01:52.817046+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,god,Tell me which statement comes closest to expressin...,1,3.0,384,1,385,,3
2026-04-27T15:01:52.817540+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,217,1,218,,2
2026-04-27T15:01:53.197138+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,bible,Which of these statements comes closest to describ...,1,2.0,325,2,327,,2
2026-04-27T15:01:53.229915+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,208,1,209,,2
2026-04-27T15:01:53.410996+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,conpress,I am going to name some institutions in this count...,1,2.0,236,2,238,,2
2026-04-27T15:01:53.428919+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,confed,I am going to name some institutions in this count...,1,2.0,242,1,243,,2
2026-04-27T15:01:53.449929+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,consci,I am going to name some institutions in this count...,1,1.0,239,1,240,,1
2026-04-27T15:01:53.866818+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,nateduc,"We are faced with many problems in this country, n...",1,1.0,276,1,277,,1
2026-04-27T15:01:53.872730+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,nataid,"We are faced with many problems in this country, n...",1,3.0,269,2,271,,3
2026-04-27T15:01:53.946176+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,natsci,"We are faced with many problems in this country, n...",1,2.0,270,2,272,,2
2026-04-27T15:01:54.018226+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,natspac,"We are faced with many problems in this country, n...",1,1.0,282,2,284,,1
2026-04-27T15:01:54.101580+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,natenvir,"We are faced with many problems in this country, n...",1,1.0,284,2,286,,1
2026-04-27T15:01:54.267261+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,affrmact,Some people say that because of past discriminatio...,1,1.0,264,2,266,,1
2026-04-27T15:01:54.382945+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,25,fair,Do you think most people would try to take advanta...,1,3.0,236,2,238,,3
2026-04-27T15:01:54.440850+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,natheal,"We are faced with many problems in this country, n...",1,2.0,275,2,277,,2
2026-04-27T15:01:54.576090+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,natroad,"We are faced with many problems in this country, n...",1,2.0,282,2,284,,2
2026-04-27T15:01:54.596629+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,confinan,I am going to name some institutions in this count...,1,1.0,240,1,241,,1
2026-04-27T15:01:54.663707+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,conlegis,I am going to name some institutions in this count...,1,2.0,237,1,238,,2
2026-04-27T15:01:54.710735+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,natsoc,"We are faced with many problems in this country, n...",1,3.0,271,1,272,,3
2026-04-27T15:01:54.741017+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,conbus,I am going to name some institutions in this count...,1,2.0,238,1,239,,2
2026-04-27T15:01:54.758208+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,coneduc,I am going to name some institutions in this count...,1,1.0,246,2,248,,1
2026-04-27T15:01:54.912765+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,colath,There are always some people whose ideas are consi...,1,1.0,230,1,231,,1
2026-04-27T15:01:55.068809+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,conarmy,I am going to name some institutions in this count...,1,1.0,237,1,238,,1
2026-04-27T15:01:55.130313+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,trust,"Generally speaking, would you say that most people...",1,2.0,213,2,215,,2
2026-04-27T15:01:55.130759+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,conmedic,I am going to name some institutions in this count...,1,2.0,235,2,237,,2
2026-04-27T15:01:55.132717+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,finalter,"During the last few years, has your financial situ...",1,3.0,212,1,213,,3
2026-04-27T15:01:55.205866+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,helpful,Would you say that most of the time people try to ...,1,2.0,214,2,216,,2
2026-04-27T15:01:55.437095+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,getahead,Some people say that people get ahead by their own...,1,1.0,229,1,230,,1
2026-04-27T15:01:55.476100+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,fair,Do you think most people would try to take advanta...,1,3.0,217,2,219,,3
2026-04-27T15:01:55.491010+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,abpoor,Please tell me whether or not you think it should ...,1,2.0,216,1,217,,2
2026-04-27T15:01:55.493700+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,satjob,"On the whole, how satisfied are you with the work ...",1,2.0,231,1,232,,2
2026-04-27T15:01:55.629436+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,richwork,If you were to get enough money to live as comfort...,1,1.0,214,2,216,,1
2026-04-27T15:01:55.719869+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,abhlth,Please tell me whether or not you think it should ...,1,1.0,212,2,214,,1
2026-04-27T15:01:55.832138+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2512,satfin,We are interested in how people are getting along ...,1,1.0,239,2,241,,1
2026-04-27T15:01:55.952586+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,abrape,Please tell me whether or not you think it should ...,1,1.0,220,2,222,,1
2026-04-27T15:01:56.047230+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,cappun,Do you favor or oppose the death penalty for perso...,1,1.0,194,2,196,,1
2026-04-27T15:01:56.122986+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,abdefect,Please tell me whether or not you think it should ...,1,1.0,212,2,214,,1
2026-04-27T15:01:56.140956+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,pornlaw,Which of these statements comes closest to your fe...,1,2.0,289,1,290,,2
2026-04-27T15:01:56.167127+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,217,2,219,,2
2026-04-27T15:01:56.190413+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,homosex,What is your opinion about sexual relations betwee...,1,3.0,231,2,233,,3
2026-04-27T15:01:56.489887+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,eqwlth,Some people think that the government in Washingto...,1,3.0,349,1,350,,3
2026-04-27T15:01:56.490972+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,fefam,Please read the following statement and indicate w...,1,3.0,243,1,244,,3
2026-04-27T15:01:56.494165+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,grass,Do you think the use of marijuana should be made l...,1,1.0,197,2,199,,1
2026-04-27T15:01:56.497759+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,xmarsex,What is your opinion about a married person having...,1,2.0,243,2,245,,2
2026-04-27T15:01:56.540407+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,premarsx,If a man and woman have sexual relations before ma...,1,1.0,238,2,240,,1
2026-04-27T15:01:56.671261+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,affrmact,Some people say that because of past discriminatio...,1,4.0,253,2,255,,4
2026-04-27T15:01:56.771046+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,fechld,To what extent do you you agree or disagree that: ...,1,3.0,230,1,231,,3
2026-04-27T15:01:57.072204+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,fepresch,Please read the following statement and indicate w...,1,,229,6,235,Non-numeric answer: Disagree: 3,Disagree: 3
2026-04-27T15:01:57.145337+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,colath,There are always some people whose ideas are consi...,1,2.0,230,1,231,,2
2026-04-27T15:01:57.155945+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,immameco,There are different opinions about immigrants from...,1,3.0,252,2,254,,3
2026-04-27T15:01:57.191725+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,immcrime,There are different opinions about immigrants from...,1,3.0,250,2,252,,3
2026-04-27T15:01:57.215234+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,immjobs,There are different opinions about immigrants from...,1,3.0,255,2,257,,3
2026-04-27T15:01:57.227942+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,spkath,There are always some people whose ideas are consi...,1,2.0,246,1,247,,2
2026-04-27T15:01:57.273960+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,spkrac,Consider a person who believes that Black people a...,1,2.0,224,2,226,,2
2026-04-27T15:01:57.638687+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,225,2,227,,2
2026-04-27T15:01:57.670834+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,god,Tell me which statement comes closest to expressin...,1,3.0,384,1,385,,3
2026-04-27T15:01:57.687276+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,215,2,217,,2
2026-04-27T15:01:57.731245+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,confed,I am going to name some institutions in this count...,1,2.0,240,2,242,,2
2026-04-27T15:01:57.804825+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,consci,I am going to name some institutions in this count...,1,2.0,237,2,239,,2
2026-04-27T15:01:57.806181+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,colrac,Consider a person who believes that Black people a...,1,2.0,212,2,214,,2
2026-04-27T15:01:57.819900+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,bible,Which of these statements comes closest to describ...,1,2.0,325,2,327,,2
2026-04-27T15:01:57.865977+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,conpress,I am going to name some institutions in this count...,1,2.0,247,2,249,,2
2026-04-27T15:01:58.118579+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,natenvir,"We are faced with many problems in this country, n...",1,1.0,273,2,275,,1
2026-04-27T15:01:58.249437+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,natsci,"We are faced with many problems in this country, n...",1,1.0,270,2,272,,1
2026-04-27T15:01:58.309373+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,2522,nateduc,"We are faced with many problems in this country, n...",1,2.0,274,2,276,,2
